dialogueId,utteranceNo,authorRole,ENG_utterances,HIN_utterances,politeness,sentiment
PMUL0637.json,1,agent,We have over 110 restaurants to choose from.  Can you tell me what your pricerange and/or style of food might be to narrow it down?,हमारे पास चुनने के लिए 110 से अधिक रेस्तरां हैं। क्या आप मुझे बता सकते हैं कि आपकी कीमत सीमा और/या भोजन की शैली इसे कम करने के लिए क्या हो सकती है?,0,0
PMUL0637.json,2,user,I am looking for a train.,मैं एक ट्रेन की तलाश में हूँ।,0,0
PMUL0637.json,3,agent,they are so many. if you can tell us were you are going and day we can help,वे इतने सारे हैं। यदि आप हमें बता सकते हैं कि आप जा रहे हैं और दिन हम मदद कर सकते हैं,0,0
PMUL0637.json,4,user,I need to go to kings lynn on thursday.,मुझे गुरुवार को किंग्स लिन जाना है।,0,0
PMUL0637.json,5,agent,When do you need to be in Kings Lynn on Thursday?  I have 19 trains with a variety of departure times that may work for you.,आपको गुरुवार को किंग्स लिन में कब होना है? मेरे पास अलग-अलग प्रस्थान समय वाली 19 ट्रेनें हैं जो आपके काम आ सकती हैं।,0,0
PMUL0637.json,6,user,I need a 5:00 pm departure time thank you,मुझे शाम 5:00 बजे प्रस्थान समय चाहिए धन्यवाद,0,0
PMUL0637.json,7,agent,"There is no 5:00 train from cambridge to kings lynn on thursday, but there is TR7239 that leaves at 5:11. Would that work?"," गुरुवार को कैम्ब्रिज से किंग्स लिन के लिए कोई 5:00 ट्रेन नहीं है, लेकिन TR7239 है जो 5:11 पर निकलती है। क्या इससे काम हो जायेगा?",0,0
PMUL0637.json,8,user,"Yes, can I have the train ID and travel time, please?"," हाँ, क्या मेरे पास ट्रेन आईडी और यात्रा का समय हो सकता है, कृपया?",0,0
PMUL0637.json,9,agent,TR7239 departs from Cambridge at 5:11 on Thursday and arrives at Kings Lynn by 5:58. The duration of travel is 47 minutes. Do you need assistance booking it?,TR7239 गुरुवार को 5:11 बजे कैम्ब्रिज से प्रस्थान करता है और 5:58 बजे किंग्स लिन पहुंचता है। यात्रा की अवधि 47 मिनट है। क्या आपको इसे बुक करने में सहायता चाहिए?,0,0
PMUL0637.json,10,user,"No need to book it, but I would like to find a gastropub restaurant in the east please. "," इसे बुक करने की कोई आवश्यकता नहीं है, लेकिन मैं कृपया पूर्व में एक गैस्ट्रोपब रेस्तरां खोजना चाहूंगा।",2,0
PMUL0637.json,11,agent,the royal standard is located in that area. would you like me to reserve a table for you?,शाही मानक उस क्षेत्र में स्थित है। क्या आप चाहते हैं कि मैं आपके लिए एक टेबल आरक्षित करूं?,0,0
