ENG_utterances,HIN_utterances,politeness,sentiment
Good morning! You've reached Flamingo customers service. How may I help you today?,सुबह बख़ैर! आप फ्लेमिंगो ग्राहक सेवा तक पहुँच चुके हैं। आज मैं आपकी कैसे मदद कर सकता हूँ?,3,1
ok thanks,ठीक है धन्यवाद,3,0
Perfect! You'll soon be receiving a mail with attachment of your boarding passes to the given email address. Anything else I may assist you in?,उत्तम! आपको जल्द ही दिए गए ईमेल पते पर अपने बोर्डिंग पास के अटैचमेंट के साथ एक मेल प्राप्त होगा। कुछ और मैं आपकी सहायता कर सकता हूँ?,2,2
SUBRAMANI & DES458,सुब्रमणि और डेस458,0,0
"Fantastic! Here's your seat number J7 which is a window seat, Is that okay for you?"," ज़बरदस्त! ये रहा आपका सीट नंबर J7 जो कि विंडो सीट है, क्या यह आपके लिए ठीक है?",2,2
okay thank,ठीक है धन्यवाद,3,0
hello casey,हैलो केसी,3,0
Sure! I'll help you with that. May i know your last name please?,ज़रूर! मैं इसमें आपकी मदद करूंगा। क्या मैं आपका अंतिम नाम जान सकता हूँ?,3,0
I'll help you out with that. May I know your full name and the booking confirmation number?,मैं इसमें आपकी मदद करूंगा। क्या मैं आपका पूरा नाम और बुकिंग पुष्टिकरण संख्या जान सकता हूँ?,3,0
i want your to be under $300,मैं चाहता हूं कि आप $300 . से कम के हों,1,0
