ENG_utterances,HIN_utterances,politeness,sentiment
"Perfect! you have already given your preference for cheese toppings, would also help me with meat, veggies and sauce preference?","उत्तम! आपने पहले ही पनीर टॉपिंग के लिए अपनी प्राथमिकता दी है, क्या मुझे मांस, सब्जी और सॉस पसंद करने में भी मदद मिलेगी?",2,2
Fantastic! You'll be receiving your order within 60 minutes. Please pay the bill to the delivery person. Enjoy your food. Bye., ज़बरदस्त! आपको 60 मिनट के भीतर अपना ऑर्डर प्राप्त हो जाएगा। कृपया डिलीवरी वाले को बिल का भुगतान करें। अपने भोजन का आनंद लें। अलविदा।,2,2
May I know what would you like to add to your pizza?, क्या मैं जान सकता हूँ कि आप अपने पिज़्ज़ा में क्या जोड़ना चाहेंगे?,3,0
Yes i order to olive oil brownie, हाँ मैं जैतून का तेल ब्राउनी के लिए आदेश देता हूँ,2,0
YES, हां,2,2
The order has been confirmed and the delivery time will be approximately an hour or 45 minutes. Will that be fine with you?, आदेश की पुष्टि हो गई है और डिलीवरी का समय लगभग एक घंटे या 45 मिनट का होगा। क्या यह आपके साथ ठीक रहेगा?,2,0
That's great! Is there anything else you'd like to have?, एक दम बढ़िया! क्या कुछ और है जो आप लेना चाहेंगे?,2,2
yes i like to have a cake, हाँ मुझे केक खाना पसंद है,2,2
thick crust, मोटी पपड़ी,2,0
I hope we are still connected?, मुझे आशा है कि हम अभी भी जुड़े हुए हैं?,2,0
"Have a wonderful day, good bye."," आपका दिन शुभ हो, अलविदा।",3,2
Yeah take an order for 2 ARUGULA & FRESH FRUIT, हाँ 2 अरुगुला और ताज़े फलों के लिए ऑर्डर लें,0,0
Alright! These are the ingredients added to your cart. We have an offer going on in Desserts. **Buy one get one free** Limited period offer!, ठीक है! ये आपकी कार्ट में जोड़ी गई सामग्री हैं। हमारे पास डेसर्ट में एक प्रस्ताव चल रहा है। **एक खरीदें एक मुफ्त पाएं** सीमित अवधि का ऑफर!,2,0
yes, हां,2,0
Great! Please specify your preferences., महान! कृपया अपनी प्राथमिकताएं निर्दिष्ट करें।,3,2
" Would you like to pay in Cash on delivery, Net banking or Online payment? "," क्या आप कैश ऑन डिलीवरी, नेट बैंकिंग या ऑनलाइन भुगतान में भुगतान करना चाहेंगे?",2,0
