ENG_utterances,HIN_utterances,politeness,sentiment
"You're welcome! Thank you for choosing us, we are always here to help you. Have an amazing flight!"," आपका स्वागत है! हमें चुनने के लिए धन्यवाद, हम हमेशा आपकी मदद के लिए यहां हैं। एक अद्भुत उड़ान लो!",3,2
Sure! I'll do that for you right away., ज़रूर! मैं आपके लिए यह तुरंत करूँगा।,3,0
ok, ठीक है,2,0
"Yes! I'll change your seat, But I'll have to check with the availability, Just allow me a minute."," हाँ! मैं आपकी सीट बदल दूँगा, लेकिन मुझे उपलब्धता की जाँच करनी होगी, बस मुझे एक मिनट का समय दें।",3,2
"Awesome, it is Sam Smith"," बहुत बढ़िया, यह सैम स्मिथ है",3,2
Thank you! Just allow me a moment I'll go ahead and check with the availability of the seats and get back to you.,"आपको धन्यवाद! बस मुझे एक क्षण की अनुमति दें, मैं आगे बढ़ूंगा और सीटों की उपलब्धता की जांच करूंगा और आपसे संपर्क करूंगा।",3,0
Which seat would you prefer? The aisle seat or the middle seat?, आप कौन सी सीट पसंद करेंगे? गलियारे की सीट या बीच की सीट?,3,0
Hi., नमस्ते।,3,0
That's great! When would you like to take the flight?, एक दम बढ़िया! आप उड़ान कब लेना चाहेंगे?,3,2
Yes. Thank you., हाँ। शुक्रिया।,3,2
For sure! I'll look upon the available aisle seat for you., पक्का! मैं आपके लिए उपलब्ध गलियारे की सीट को देखूंगा।,3,0
